label;sentence
3;Es muß aufhören mit der Parkplatzvenichtung in Ottensen.Durch die blöde Welorute wurden schon diverse Parkplätze vernichtet.Die Radfahrer in Ottensen halten sich überwiegend an keine Verkehrsregeln.Fahren auf Bürgersteigen und durch Fußgängerzohnen und keiner unternimmt was !!!! Auch nicht die Polizei.
3;Aber die Autofahrer sollen raus aus Ottensen.Das paßt garnicht.Wenn ihr kein Autoverkehr wollt dann zieht wieder aufs Land wo ihr herkommt.Wohne seit meiner geburt in Ottensen und muß erschreckend feststellen das die Grünen alles vernichten wollen!
3;Ich wünsche mit das regelmäßige (ca. alle 6 Monate) Entfernen alter vergessener angeschlossener Fahrräder.
3;Wie lässt sich das mit den in Gegenrichtung für Radfahrende freigegebene Einbahnstraßen bloß besser verständlich machen?Im Auto sitzend erschrecke ich mich am meisten über Radfahrer ohne Licht, die im Dunkeln schwarz gekleidet plötzlich wie aus dem Nichts auftauchen. 
3;Dann denke ich verdammt, ist Euch Euer Leben so wenig wert. Dabei sitze ich allerdings gut geschützt im Auto.Auf dem Fahrrad fühle ich mich dagegen wirklich bedroht, wenn mal wieder ein Auto in belehrender Weise voll auf mich am rechten Straßenrand zuhält, weil der Fahrer oder die Fahrerin noch nicht verstanden hat, dass die Einbahnstraße für mich auf dem Rad in Gegenrichtung freigegeben ist. 
3;Für ein Autoarmes Quartier benötigt Ottensen aus meiner Sicht auch sichere und geschützte  Parkplätze für Fahrräder bspw Fahrrad Parkhäuser.  Viele Häuser bieten keinen adäquaten Parkraum für Fahrräder, parkende Fahrräder am Straßenrand sind auch nicht viel hübscher als Autos und es ist jeden Morgen eine Überraschung, ob das gute Stück noch da und fahrtüchtig ist. 
3;Ja, Kopfsteinpflaster sieht gut aus und passt zum urigen Ottensen. Dennoch gibt es Straßen die kaum oder nur sehr vorsichtig befahrbar sind mit einem Fahrrad und/oder wo Radfahrer aus Angst vor Schäden, Glatteis/rutschen, o.ä. den Fußweg benutzen: Am Born, Bahrenfelder Str., Ottenser Hauptstraße, etc.
3;Holstentwiete ab Hausnummer 1 aufsteigend auf Seite der ungeraden Hausnummern:Die Anschließmöglichkeiten für Räder sind so konstruiert, dass der Straße keinerlei Platz genommen wird (dabei gehören Räder genauso zum Verkehr - in Ottensen sogar primär.) und die Räder sogar effektiv den Fußweg schmälern. Völlig unsinnige Konstruktion, die auf die Straße verlagert werden sollte.
3;In der Zeißstraße gab es mal Schwellen. Nachdem die Straße saniert wurde, wurden diese entfernt. Nun kann - und wird z.T. auch - durch diese schöne kleine Straße wieder gerast werden, was der ein oder andere auch gelegentlich tut - da ja das Auto so keinen Schaden nimmt. Pro Wiederherstellung der Schwellen!Side fact: Es wurde mal ein Kind (vom PKW) überfahren - bevor die Schwellen verbaut worden waren.
3;Für die Verkehrsberuhigung und für die Sicherheit Schwellen auf die Straßen - und zwar nicht zu knapp. Ottensen ist eng und klein - es leben viel Kinder hier und die Mehrheit fährt Rad oder geht zu Fuß. Da sollte - wenn der PKW überhaupt genutzt wird eigentlich Schrittgeschwindigkeit flächendeckend sein. 
3;Mit einem Einbahnstraßensystem, Verkehrslenkung den Durchgangsverkehr im Großraum Ottensen (über die Planungsstraßen hinaus) unterbinden. Busverkehr ermöglichen durch den Einsatz von versenkbaren Pollern
3;Aufgrunder der Verengung der Fahrbahn durch parkende Fahrzeuge entsteht in dem oben genannten Bereich ein kritischer Punkt der Verkehrsfürung, da durch die Unübersichtlichkeit von beiden Seiten Fahrzeuge in die Engstelle einfahren und sich dann nicht einigen können, wer Vorfahrt hat. 
3;Diverse Male am Tag kommt es zu aggressiv aufgeladenen Situation mit Geschrei und Gehupe, da jeder auf sein scheinbares Recht beharrt und nicht bereit ist, nachzugeben. Das ist für alle Anwohnerinnen (und bestimmt auch für die betroffenden Personen) extrem unangenehm und nervenaufreibend.
3;Eine Umwandlung in eine Einbahnstrasse (wie auch immer umsetzbar) wäre extrem erleichternd...
3;Weshalb muss es in einem der schmalsten und engsten Stadtteile Busverkehr geben? explizit: hohenesch, Bahrenfelderstrasse ecke Alma-Wartenberg-Platz, kleine Rainstrasse, grosse rainstrasse.die Busfahrer müssen angst haben, im Aurel den Leuten die fuße abzufahren u d ganz ehrlich: wer bei Aldi einsteigt, kann das auch in der barnerstrasse tun. 
3;hohenesch-fahrgäste am bhf altona.ganz abgesehen davon ist es unglaublich laut und schmutzig für die Anwohner, Busse sind eine echte Belastung für geist und Körper und tragen on top nichts zum Stadtbild Ottensen bei
3;Immer wieder werden von einer Hinterhofwerkstatt in Hohenesch Mopeds, Roller und andere Zweiräder, die motorisiert sind, auf Hohenesch und umliegende Strassen verteilt. das ist nicht nur unsozial den Anwohnern gegenüber, da die Zweiräder Stell-und Parkflächen nutzen. es sieht einfach nicht schön aus. Bitte endlich dafür sorgen, dass das aufhört.
3;Die Strasse Hohenesch – meiner Meinung nach nicht für Busse geeignet – könnte wunderbar verkehrsberuhigt werden. hier wird generell und vor allem nachts laut und zu schnell gefahren. eine Tempokontrolle findet nie statt.mein Vorschlag: 30er Zone und nachts deutlich beruhigter. 
3;Geh- und Bewegungsflächen für Fußgänger:innen müssen barrierefrei und rollator-/rollstuhlgerecht ausgelegt werden
3;Die Zufahrt mit dem Auto zu den auf der Bahrenfelder Str. liegenden Tiefgaragen (z.B. Hausnr. 130-132) muss für Anwohner weiterhin problemlos möglich sein. Dass Anwohner berechtigt sind, auch im beruhigten Bereich mit dem Auto in/aus den Garagen zu fahren, sollte durch Schilder oder Beschriftungen auf der Straße ersichtlich sein - auch für die Fußgänger und Radfahrer. 
3;Beim Probelauf 2019/20 wurden wir leider oft von Fußgängern/Radfahrern beschimpft, blockiert, Nachbar-Autos wurden mit Tomaten beworfen. Wenn für alle sichtbar u. transparent ist, wer den Raum wie nutzen darf - und dass Anwohnerverkehr zu Garagen/Stellplätzen erlaubt ist, gehen alle hoffentlich rücksichtsvoller miteinander um.
3;Als motorisierter und in einer der Tiefgaragen am Spritzenplatz parkender Pendler vermisse ich ein belastbares Konzept für den verbleibenden Anwohner-PKW-Verkehr. Wie wird die Befahrbarkeit der umgewidmeten Gebiete geregelt werden? Tageszeitabhängig? Ausnahmeregelungen i.S. Bestandsschutz?  Fällt diese in einzelnen Straßen komplett weg?
3;Der Fahrradweg/Durchgang zwischen Bahrenfelder Str./Große Rainstraße und Ottenser Hauptstraße wird sehr oft von beiden Seiten haltenden (teilweise von parkenden) Autos blockiert. 
3;Das ist an dieser ohnehin engen Stelle geföhrlich und führt zu weiteren Konflikten zwischen Radfahrern und Fußgängern.
3;Die Fußwege an der Ottenser Hauptstaße sind viel zu schmal. Gastronomie, Kinderwagen,Fahrräder,Hundeleinen,ältere Leute und Menschen,die schnell ans Ziel wollen, teilen sich hier wenige Quadratmeter. 
3;Hier parken oft Autos, Fahrradfahrer und Fußgänger werden schlecht gesehen. Da es auch die Einfahrt in Nebenstraßen ist, wäre ein Zebrastreifen schön, der die Vorfahrt für Fußgänger und Fahhräder regelt
3;Zum Spielplatz am Schwarzkopfgelände gibt es einen Überweg, der mit Zebrastreifen noch sicherer wäre - viele Autos fahren mit min 50 km/h hier entlang 
3;Die meisten Einbahnstraßen erlauben Fahrräder in Gegenrichtung - was nicht ganz ungefährlich in engen Straßen und bei unklarer Beschilderung (vor allem in Baustellen Bereichen) ist. Ich fände es toll wenn die Friedensallee, Bahrenfelderstr und Ottenser Hauptstr, sowie GroßeBrunnenstr innerhalb des roten Bereichs als Fahrrad Straße deklariert werden. In beide Richtungen. 
3;Die Grosse Brunnenstrasse ist in den letzten Jahren immer mehr zu einer Querverbindung zw. Elbchaussee und Barnerstrasse geworden. Hier wurde der Verkehr bewusst durchgelenkt. Von der Keplerstrasse, über die Rennbahn in die Gr. Brunnenstrasse, sowie über die Fischer Allee in die Gr. Brunnenstr. 
3;Hunderte Auto donnern tagtäglich über das Kopfsteinpflaster, LKW, Lieferwagen drängen sich durch das Wohngebiet der Gr. Brunnenstr. Durch das Kopfsteinpflaster entsteht ein unfassbarer Lärm und die Abgasbelastung ist ebenfalls enorm. Hier würde eine Einbahnstrasse von der Barnerstrasse in Richtung Rennbahn absolut Sinn machen! und zur Beruhigung des Gebiets beitragen. 
3;Das Parken auf allen Flächen sollten den Anwohnern an Feier- und Sonntagen gestattet sein.Auch sollte dies für Besucherparkausweise gelten.
3;Aktuell wird der Fahrrad weg erst über eine Kopfsteinpflasterstraße geführt die stark Sanierungsbedürftig ist. An der Kreuzung Ottensener Hauptstraße können Fahrradreifen schon in den Fugen stecken bleiben und bilden somit eine große Sturzgefahr. Danach wird der Radweg über eine geteilte Fläche mit Fußgänger geleitet. 
3;Hier ist definitiv zu wenig Platz da angrenzende Bars den Platz bis zum Radweg nutzen und somit Fußgänger auf den Radweg gehen müssen. Beim abfahren in Richtung Spritzenplatz stehen meistens Autos im Halteverbot oder LKW's die gerade entladen. 
3;Seit etlichen Monaten gilt ein Linksabbiegerverbot vom Hohenzollernring in die Bernadottestraße. Dennoch kürzen ständig Autos hier ab, anstatt über die Elbchaussee zu fahren. So passieren regelmäßig Unfälle, knappe Situationen an der Kreuzung an sich aber auch herrscht viel mehr Verkehr in der Bernadottestr.
3;Die Polizei kontrolliert ab und an der Kreuzung, ich glaube aber dass da noch meh gehen kann.
3;Ich wünsche mir mehr Platz zum Abstellen von Rädern, glattes Kopfsteinpflaster oder glatten Straßenbelag, mehr Sicherheit durch geringere Geschwindigkeiten von Autos
3;Ich wünsche mir das die Fahrradfahrer, die sich wie Wilde Säue auf allen Wege (Straßen, Fußwegen etc.) fahren und durch die Polizei kontrolliert werden.
3;Rechtsabbiegende Autos von der Bernadotte in den Hohenzollernring bringen Radler in Lebensgefahr, der Radweg geht unübersichtlich auf die Straße, abbiegende Autos stehen bereits drauf bzw. fahren ohne Halt nach rechts. Sind Auch für die Fußgänger an der Ampel eine Gefahr. 
3;Rechtsabbiegende Radler sollten vom Hohenzollernring in die Bleickenallee Richtung „Dorf“ per grünem Pfeil legal abbiegen dürfen
3;Hier laufen Fußgänger, Rad fahrende Kinder, Personen mit Kinderwagen/ Rollatoren etc., sowie die leidlichen E Roller zusammen um an der Ampel Friedensallee/ Barnerstraße (Endstück der Bahrnerstraße- danach kommt Behringstr./ Friedensallee) auf grün zu warten. In Hochzeiten ist dort kein Durchkommen mehr!! Hochzeiten sind z. B. Mittagszeit, oder Feierabendzeit. Aber auch ansonsten sehr schlecht organisierte Verkehrsecke.
3;Die Ampelschaltung für Fußgänger besonders für Kinder, Ältere und Menschen mit körperlicher Einschränkung ist katastrophal kurz. Vor allem die über die Bernadottestraße entlang der Fischers Allee vor Familie Kayas Laden. Die ungünstige Radwegführung plus Bushaltestelle machen die ganze Gemengelage zusätzlich unübersichtlich und gefährlich. 
3;Fahrradweg auf der Straße dringend notwendig! Hier sind immer mehr Fahrräder unterwegs. Der Fahrradweg stadteinwärts endet aber plötzlich, Fahrräder trauen sich wegen rasender Autos häufig nicht auf der Straße weiter zu fahren. Daher kommt es hör zu gefährlichen Zusammenstößen auf dem engen Bürgersteig, insbesondere die Kita  Kinder und die Kinder vom Logopädie Zentrum sind gefährdet!
3;Es wird häufig mit recht hoher Geschwindigkeit an den Zebrastreifen herangefahren - vielleicht sogar verschwenken, um Geschwindigkeit herauszunehmen? Vor der Überführung Parken verunmöglichen (Verbot wird ignoriert) - aus der Fußgängerzone kommend ist die Lage oft sehr unübersichtlich
3;... und überall im Viertel - auf Kopfsteinpflaster kann man nicht fahren (es gibt auch ältere Leute auf Hollandrädern und nicht nur high speed super Rad Raser mit super Federung). Man könnte einen farbigen Belag auf den Straßen mit Kopfsteinpflaster auftragen, der a) kennzeichnet dass dies ein Radweg ist und b) einen Radfahrer vernünftig fahren lässt. 
3;Es wäre auch schön, wenn bestehende Radweg nicht im Nirgendwo enden (Behringstraße Richtung Barnerstr.) und vernünftig gepflegt werden- nicht zugestellt und zugeparkt werden. Danke
3;Die gerade und auf den ersten Blick breite neue Bleickenallee in beide Richtungen, Keplerstraße sowie Eulenstraße verführt Autos zum Zu-Schnell-Fahren, trotz breiten Radwegs. War schon zum Ende der Bauphase gut erkennbar. 
3;Warum wurden keine entschleunigenden Hügel an verschiedenen Stellen in den Belag integriert ?
3;Dieser Abschnitt der Behringstraße enthält 3 Kitas, ein Logopädie Zentrum für Kinder und ein Reha Geschäft. Diese Straße sollt dauerhaft verkehrsberuhigt werden. Trotz Tempolimit tagsüber wird hier hemmungslos gerast, Geschwindigkeitskontrollen finden nicht statt. #
3;Hier wird generell laut und zu schnell gefahren. 
3;Unser Vorschlag: 30er Zone und Tempokontrolle.
3;An der Ampel Bleickenallee / Hohenzollernring ist eine lange Grünphase für rechtsabbiegende Autofahrer, die rechtsabbiegenden Radfahrer haben derweil rot und dürfen erst starten, wenn die Fußgänger queren. Das ist unfallträchtig und unnötig: Rechtsabbiegerpfeil oder -ampel für Radfahrer sorgt für unfallfreies Abbiegen und Straßenquerung für alle Verkehrsteilnehmer
3;Eine Frechheit, was hier in unserem Viertel von wenigen ideologen vollbracht wird! Das Auto gehört in die Straßen!
3;Auch nach der „Renovierung“ der Straße ist der Tunnel für Radfahrer lebensgefährlich. In beide Richtungen. Linksabbieger von der Julius-Leber-Straße kommend müssen sich beim Einordnen vom Radweg der im Nichts endet gasgebenden Autos stellen, um dann ewig an der Ampel zu warten, die eine so kurze Grün-Schaltung hat, dass man beim Antritt schon wieder in der Gelbphase ist. 
3;auch in der kl. Rainstraße gehören die Parkplätze weg, damit Radeln gegen die Einbahnstraße möglich wird. Gegenrichtung auf rotem Radfahrstreifen.
3;Die Bewohnerparkgebiete wurden eingeführt, um die Parkplatzsituation für die Anwohner in Altona zu verbessern. Nach mehreren Monaten stellt sich im Bereich der Behringstraße bei den Anwohnern die Erkenntnis ein, dass diese Maßnahme keinerlei Verbesserung gebracht hat. 
3;Einen Parkplatz zu finden ist zu gewissen Uhrzeiten weiterhin praktisch unmöglich. Im Unterschied zu vorher bezahlt man nun jedoch Geld für die Parkplatzsuche.Kurz nach Einführung der Bewohnerparkausweise wurde die jährliche Gebühr von 25 € auf 50 € pro PKW erhöht. Bei zwei PKW und realistisch angenommenen 40 Besucherparkausweisen zu jeweils 2,5 €/Tag summieren sich die Kosten pro Jahr auf 200 €.200 € pro Jahr ohne jeglichen Mehrwert kommt einer Abzocke gleich. Darum fordere ich die Beendigung dieser Maßnahme.
3;Ich würde mir wünschen, dass die Barnerstraße Abends/ Nachts für Autofahrer zur 30er Geschwindigkeitszone wird (Lärmbelästigung/ Nachtruhe
3;Es sollten mehr öffentliche Fahrradparkplätze entstehen. Z.B. durch Umwandlung von Autostellplätzen. (Seitenstreife Barnerstraße)
3;Ich wünsche mir in großen Teilen des Kerngebiets ein gleichberechtigtes Miteinander bzw. Nebeneinander von Zufußgehenden und Auto-/Fahrradfahrenden bei Tempo 10 oder 20, ähnlich wie in Bergedorf vor dem Bahnhof
3;Zwischen Bergiusstr. und Kemal-Altun-Platz hätte ich sehr gern eine geglättete Radspur mitten auf der Straße und Poller statt der beiden Schranken.
3;Auf der Ottenser und vielen anderen Fahrbahnen nervt das Kopfsteinpflaster. Wenn es nicht wegkann, dann wenigstens die Fugen ausgießen. Radfahren auf Kopfsteinpflster macht keinen Spaß 
3;Ottensen einwärts gäbe es eine Fläche, auf die Fahrräder schon im Tunnel einscheren könnten, wenn da die Bordsteinkante abgesenkt wäre. Das würde viel Sicherheitsgewinn bringen und die Situation an der Ampel erleichtern, auch für Autos. 
3; Und da das kein Fußweg ist, denn der Weg endet ja dann an der Mauer, nähme man auch den Fußis nichts weg..
3;Das Kopfsteinpflaster im Ottenser Kern sieht nostalgisch aus, aber ist nicht funktionell. Laut wenn Autos drauf fahren. Unsicher für Radfahrer (die fahren dann lieber auf dem Fussweg) und für Fussgänger/Spaziergänger. 
3;Zwischen eulenstr. und arnoldstr. sollte Radfahren in beide Richtungen möglich und erlaubt sein .Dafür ist in Fahrtrichtung Süden bessere Übersicht nötig,sprich  :parkende Autos stören !
3;Für die in Zukunft noch stark zunehmende Anzahl von Rädern -auch Lastenrädern - braucht es sehr viel mehr geordneten ,platzsparenden Abstellplatz. 
